doc_id,section_nr,section,paragraph_nr,sentence_nr,sentence,country,data_year
switzerland_2013,5,National initiatives and referendums,5,35,The initiative was rejected by 76.3 per cent of voters and by all cantons.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,6,36,"The Swiss parliament voted on 28 September 2012 to revise the law on political asylum, and declared several provisions to be urgent so that changes could go into effect immediately.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,6,37,A majority in parliament favoured accelerating asylum application review and wanted to make it easier to provide accommodation for asylum seekers.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,6,38,The length of the appeals process also was to be reduced and access curbed by preventing asylum claims from being submitted in embassies abroad.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,6,39,"The GPS/PES launched a referendum against these revisions because it opposed limiting the right to asylum; support came from other parties on the political left, human rights organisations and church bodies.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,6,40,"A resounding 78.4 per cent of the voters voted ‘yes’, with especially high percentages in central and eastern Swiss German‐speaking cantons, thus rejecting the referendum and supporting parliament's asylum law revisions (Nai & Sciarini 2013: 23).",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,41,"On 22 September, three proposals were put before the voters: a popular initiative and two referendums on laws.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,42,"At approximately 47 per cent, voting participation was average.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,43,"The popular initiative ‘Yes to abolishing military conscription’ was launched by the GSoA/GSSA (Group for a Switzerland without an Army). Its goal is to abolish compulsory military and civil defence service for Swiss men, making it voluntary and also open to women.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,44,"The obligation to take up arms was out of date and no longer in keeping with the everyday life of young Swiss, they argued.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,45,Both Federal Council and parliament rejected the initiative.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,46,Proponents of compulsory military service argued that it meant the army was solidly socially embedded; the security of Switzerland should not rest on finding enough volunteers.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,7,47,"Supporters of the initiative came from left‐wing parties such as the SPS/PSS, the GPS/PES and the CSP/PSC (Swiss Christian Social Party). Centre‐right parties recommended voters reject the initiative (Fossati et al. 2013: 13) and, following a quiet campaign, they won: 73.2 per cent of voters and all cantons turned this popular initiative down.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,8,48,"Transmittable diseases were last addressed in a law from 1970, and both Federal Council and Parliament wanted to replace it with a new law on epidemics addressing the changed threats now posed to the health of the Swiss population.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,8,49,"Health authorities would be empowered to more quickly fight infectious diseases, which today spread more quickly than in the 1970s.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,8,50,"A referendum was launched by opponents of immunisation, arguing that the law infringed on personal liberty and data privacy.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,8,51,"The only party in favour of the referendum was the SVP/UDC; the others all favoured the new law (Fossati et al. 2013: 22). After a strikingly low‐key campaign, 60.0 per cent of voters voted ‘yes’, rejecting the referendum and supporting the new law on epidemics (a majority of the cantons was not required).",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,9,52,"Petrol service station shops were not allowed to sell goods after 1 am; fuel, coffee and prepared food, however, could be sold around the clock.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,9,53,"To address this anomaly, the Federal Council and parliament proposed revising the federal labour law so that henceforth, particularly in service station shops along heavily travelled main routes and highways, goods could be sold any time.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,9,54,"Union and church groups launched a referendum against this proposed change, arguing against this creeping market liberalisation and voicing concern that it softened existing prohibitions on night‐time and Sunday labour.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,9,55,"After an animated campaign, 55.8 per cent of voters opted for ‘yes’, thereby rejecting the referendum and allowing the around‐the‐clock provision to stand.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,56,"Finally, voters were asked to decide on three proposals on 24 November: two popular initiatives and one referendum on a law.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,57,Voting participation was approximately 54 per cent.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,58,"Given the widening income gap, the Juso/JS (Young Socialists) launched the popular initiative ‘1:12 – For fair wages’. They demanded that the highest wage paid in a business should not exceed 12 times the lowest wage.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,59,The goal was to avoid excessive wages and to thereby create a socially responsible wage structure.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,60,Opponents argued that this initiative endangered Switzerland's economic attractiveness as it renounced established principles of Swiss labour market policy.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,61,"Some also argued that the initiative could drive companies out of the country, or that it could be circumvented by splitting up an enterprise.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,62,Opponents further raised the spectre of lost tax revenue and benefits contributions.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,63,"The campaign began unusually early and was quite lively (Heidelberger et al. 2013: 12), following the success of the ‘Against rip‐off salaries’ initiative (see above). Centre‐right parties and spokespersons for industry were alarmed and unusually active in their public opposition to the initiative, having previously been accused of being too passive.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,64,The initiative was rejected by 65.3 per cent of voters and all cantons.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,10,65,"Analysis indicates that the potential economic consequences, seen as considerably more grave than in the ‘rip‐off salaries’ initiative, played a key role (Heidelberger et al. 2013: 4).",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,11,66,"The second popular initiative was the ‘Family initiative: Tax deductions for parents who provide their own childcare’. Launched by the SVP/UDC, this initiative was intended to bring about the equal tax treatment for differing family models.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,11,67,Families who provided their own childcare were to receive the same tax relief as families who had their children cared for by third parties.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,11,68,Both Federal Council and parliamentary majority recommended rejecting this proposal.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,11,69,"Opponents argued the proposal would give a tax advantage to traditional single‐breadwinner families, and would lead to deducting costs not actually incurred, thereby defeating an accepted tax principle.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,11,70,"The campaign heated up toward the end; ultimately, 58.5 per cent of voters and 18 full and five half‐cantons rejected this initiative.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,71,The third proposal concerned a referendum against changing the Federal Road Tax Law.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,72,The Federal Council and parliament wanted to incorporate about 400 kilometres of cantonal roads into the national roadway network and to expand the national motorway networks.,Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,73,"However, this would incur additional costs at the federal level, so the proposal was coupled with increasing the price of the annual toll sticker (needed for driving on Swiss highways) from 40 to 100 Francs.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,74,"A committee composed largely of SVP/UDC exponents launched a referendum against this price increase, arguing that it was an added burden on already heavily taxed motorists.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,75,"But there was also environmental critique, with the VCS/ate (Swiss Transport and Environment Association) launching a referendum directed against the plans to expand the national motorway network – not against its financing.",Switzerland 2013,2013
switzerland_2013,5,National initiatives and referendums,12,76,"This VCS/ate referendum did not come about, so the referendum, if for different reasons than among motorist‐friendly SVP/UDC supporters, was also supported by the GPS/PES and the GLP/PVL (Swiss Green Liberal Party). The share of ‘no’ votes totalled 60.5 per cent, and the road tax increase was therefore rejected.",Switzerland 2013,2013
switzerland_2014,1,Introduction,1,1,"In 2014, political debates in Switzerland were dominated by popular plebiscites, particularly those concerning migration issues.",Switzerland 2014,2014
switzerland_2014,1,Introduction,1,2,"The success of the ‘Against mass immigration’ initiative in the popular plebiscite on 9 February fundamentally called Switzerland's relationship with the EU into question, and led throughout the year to considerable insecurity not only in the economy, but in the wider society and the political realm as well.",Switzerland 2014,2014
switzerland_2014,2,Election report,1,1,"In addition to quarterly initiatives and referendums, elections took place in six cantons (federal states). The next national‐level election will occur in 2015.",Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,1,"The cabinet (the Federal Council, the nation's executive body), remained unchanged in 2014. Members of this executive body will stand for election again in December 2015. Until then, absent resignations, the only elections are the annual determination of who will be President and Vice‐President in the coming year.",Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,2,"Federal Councillor Didier Burkhalter (FDP/PLR, FDP/The Liberals) was elected on 4 December 2013, by 183 of 202 valid votes, as Federal President for 2014. On 3 December 2014, the united Federal Assembly selected Federal Councillor Simonetta Sommaruga (SPS/PSS, Swiss Social Democratic Party) as Federal President for 2015. She received 181 of 210 valid votes.",Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,3,The party composition of the Federal Council mirrors party strength in parliament only to a certain degree.,Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,4,"That a quite small party (Conservative Democratic Party, BDP/PBD) has a representative, while the largest party (Swiss People's Party, SVP/DU) remains under‐represented, continues to be the source of considerable discussion, especially between members of these two parties.",Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,5,This ‘discordant’ state of affairs (Widmer 2013: 234) is notable inasmuch as there is an ongoing consensus that one should strive for a ‘concordant’ party composition of the Federal Council.,Switzerland 2014,2014
switzerland_2014,3,Cabinet report,1,6,"However, no consensus yet exists over how to distribute Federal Council seats by party, and this lack of agreement will certainly continue until the next parliamentary and cabinet elections in the latter part of 2015.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,1,"In the National Council, the country's lower house, nine seats changed their occupants in 2014 – four of them involving the delegation from the Canton of Zurich.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,2,"On 10 March 2014, Ticino National Councillor Fulvio Pelli, former president of the FDP/The Liberals, was replaced by Giovanni Merlini.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,3,"Ernst Schibli (SVP/UDC), from the canton of Zurich, was not re‐elected in 2011, after having represented rural interests in parliament for ten years, but re‐entered parliament on 5 May, succeeding the finance expert Hans Kaufmann, who had retired for reasons of age.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,4,"Flippo Leutenegger (FDP/PLR) resigned his parliamentary seat after being elected to the Zurich City Council, and was replaced by Hans‐Peter Portmann, who represents banking interests.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,5,Accompanied by some degree of background noise – among other things because he had called parliamentary work a waste of time – former Federal Councillor and long‐term National Councillor Christoph Blocher (SVP/UDC) quit parliament in 2014. He was replaced on 2 June by the Zurich banking businessman Thomas Matter.,Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,6,"Josiane Aubert (SPS/PSS), representing the canton of Vaud, retired and was replaced on 2 June by Rebecca Ana Ruiz, a criminologist from Lausanne.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,7,Zurich representative Beat Walti (FDP/PLR) succeeded retiring Markus Hutter on 2 June.,Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,8,"Caspar Baader, long‐term parliamentary party leader of the SVP/UDC and representative for the half‐canton of Basel‐Land, was succeeded on 8 September by Christian Miesch, who had himself served a number of previous terms in parliament.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,9,"Ursula Haller Vannini, who had represented the Canton of Bern since 1999, first for the SVP/UDC and later for the BDP/PBD, resigned and was succeeded by Heinz Siegenthaler on 24 November.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,10,"Finally, Pierre‐André Monnard (FDP/PLR), representing Neuchatel, was succeeded on 8 December by Laurent Favre.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,11,"There were two changes among representatives in the upper chamber (Council of States) in 2014. Glarus Councillor Pankraz Freitag (FDP/PLR), who died on 5 October 2013, was replaced by Thomas Hefti (also FDP/PLR) on 3 March 2014. The second Councillor from Glarus, This Jenny (SVP/UDC) resigned on 13 February for health reasons.",Switzerland 2014,2014
switzerland_2014,4,Parliament report,1,12,"He died on 15 November, and was succeeded on 16 June by Werner Hösli (SVP/UDC).",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,1,1,"On four dates in 2014, Swiss voters were asked to cast their ballots on a total of 12 initiatives and proposals (seeTable 4). Three proposals were put to the vote on 9 February: a federal decree and two popular initiatives.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,1,2,Participation rates were above average: more than 56 per cent in each case.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,2,3,"The federal decree on funding and expanding railway infrastructure proposed creating an open‐ended fund to ensure the long‐term financing of the operation, maintenance and expansion of the railways.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,2,4,"This was a direct counter‐proposal to the popular initiative ‘For public transport’, which had been withdrawn.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,2,5,Both parliament and the Federal Council were in support.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,2,6,"Arguments in opposition were framed largely in terms of a fear such a fund would lead to an exaggerated expansion of railway infrastructure (Sciarini et al. 2014: 26). However, this federal decree was accepted by a clear margin of 62 per cent of the voters, with only a single canton (Schwyz) opposed.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,3,7,The popular initiative ‘Paying for an abortion is a private matter – reduce the health insurance burdens by not covering the costs of ending pregnancy through the compulsory basic health insurance system’ proposed no longer having the compulsory health insurance scheme cover the cost of abortions.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,3,8,The interest here was less to rein in the costs of compulsory health insurance than to raise the hurdles for obtaining an abortion.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,3,9,"But this line of argument found little echo among voters: only 30.2 per cent of them, and one half‐canton (Appenzell‐Innerrhoden), supported this proposal.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,4,10,"The third proposal in February, the popular initiative ‘Against mass immigration’, received by far the most attention.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,4,11,"Initiated in 2011 by the SVP/UDC, its goal was to restrain migration by re‐introducing quotas for immigrants.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,4,12,"In doing so, this proposal sharply questioned the free movement of persons that had been agreed upon with the European Union, and implied a realignment of Switzerland's relationship with the EU. The proposal generated a pronounced and intense election campaign (Sciarini et al. 2014: 36), and led to a close result.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,4,13,"A very slim majority of 50.3 per cent of the voters, along with 12 full and five half‐cantons, approved the measure.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,4,14,This decision substantially influenced Swiss political debate throughout (and beyond) 2014.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,5,15,"Four proposals were put to the vote on 18 May: one federal decree, two popular initiatives and one referendum on a law.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,5,16,Participation rates of about 56 per cent were markedly higher (by about 10 percentage points) than the long‐term mean.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,5,17,The federal decree on primary medical care was a direct counterproposal to the popular initiative ‘Yes to general practice/family medicine’ that had been withdrawn.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,5,18,"Its intention was to obligate both national and cantonal governments to ensure primary medical care would be accessible to all, by supporting general practitioners.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,5,19,"This largely uncontested proposal (among the larger parties, only the SVP/UDC recommended rejection) was overshadowed by the other initiatives in the campaign (Bürgisser et al. 2014: 5). The vote was overwhelmingly in favour: 88.1 per cent of the voters and all the cantons supported this constitutional amendment.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,6,20,"The popular initiative ‘Paedophiles should no longer be permitted to work with children’ wished to prevent those who had compromised the sexual integrity of a child or a dependent from working in the future, including in voluntary contexts, with children or dependents.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,6,21,This ban was meant to help prevent recidivism.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,6,22,"Parliament was unable to agree on what to recommend voters do: the lower house accepted the initiative, while the upper house rejected it.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,6,23,"In the end, the electorate (rather clearly, by 63.5 per cent) and all cantons approved the initiative.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,6,24,"The protection of the welfare of the child was the key argument; other arguments receded into the background (Bürgisser et al. 2014: 6, 28–29).",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,7,25,The popular initiative ‘For the protection of fair wages (minimum wage initiative)’ called for introducing a national minimum wage of 22 francs per hour.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,7,26,The initiative had been launched by the Swiss Trade Union Confederation in an effort to combat poverty and wage dumping.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,7,27,"This classic conflict between left and right was overwhelmingly decided in favour of employers, as well as of right‐of‐centre and middle‐class political parties.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,7,28,Only 23.7 per cent of the voters and none of the cantons supported the unions and left‐wing political parties.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,8,29,"In the fourth proposal, the federal act to procure funding for the Gripen fighter aircraft, there was a reversal of the longstanding tradition of approving requests that came from the army.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,8,30,The federal act intended to lay the fiscal foundations for acquiring 22 new Swedish Saab fighter aircraft.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,8,31,"Together with organisations critical of the military, especially the interest group ‘Switzerland without an Army’, the left‐wing parties SPS/PSS and GPS/PES had called for a referendum, along with the GLP/PVL. Among proponents, the process of vetting alternative aircraft as well as the referendum campaign itself was accompanied by various background noises.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,8,32,"After an animated campaign, 53.4 per cent of the voters decided against the proposal, and hence against acquiring these particular aircraft.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,8,33,"However, this decision should not be misunderstood as a general repudiation of national military defence, but instead as a vote specifically about this particular acquisition proposal and its jarring notes (Burgisser et al. 2014: 7, 46).",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,34,"On 28 September, two popular initiatives were put before the voters.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,35,"Voting participation was average, at approximately 47 per cent.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,36,The popular initiative ‘Stop discriminatory VAT in the restaurant business!’ was meant to abolish the differential tax treatment of the sale of food (including takeaways) and of restaurant services.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,37,"The former pays a reduced value added tax of 2.5 per cent, while the latter pays the normal rate of 8 per cent.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,38,"Gastrosuisse, the restaurant industry association, had submitted this initiative, asking that a unitary tax be employed for all food sales.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,39,Both Federal Council and parliament recommended rejecting this proposal because of its projected consequences.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,40,"An overall VAT tax of 2.5 per cent would lead to a considerable loss of tax revenue, but raising the food VAT to 3.8 per cent to compensate for lost revenues would disproportionately burden low‐income households.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,9,41,"Voters responded negatively to this recommendation: 71.5 per cent of them, along with all of the cantons, decisively rejected the proposal.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,10,42,"The popular initiative ‘For a single public health insurance provider’ called for a new, national, publicly organised health insurance scheme to replace the mandatory basic insurance heretofore provided by private health insurance companies.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,10,43,The Federal Council and parliament both recommended rejecting such a unified health insurance scheme.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,10,44,"Among the larger parties, this popular initiative was supported by the SPS/PSS and the GPS/PES (Heidelberger et al. 2014: 25). This popular initiative was rejected as well, though somewhat less definitely, by 61.8 per cent, than the VAT initiative.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,10,45,"Four of the French‐speaking cantons (Geneva, Jura, Neuchatel, Vaud) spoke out in favour, which potentially points to the existence of a cultural gulf between French‐speaking and German‐speaking Switzerland (Heidelberger et al. 2014: 28–29).",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,46,"Finally, voters were asked to decide on three popular initiatives on 30 November.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,47,"At 50 per cent, voting participation was slightly above the long‐term average.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,48,"The popular initiative ‘Put an end to tax breaks for millionaires (abolish their flat‐rate taxation)’ aimed at ending the practice of taxing wealthy non‐working foreigners not according to their income and wealth, but according to their cost‐of‐living expenses.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,49,"In certain cantons, this so‐called ‘expenditure taxation’ has a long tradition and is of considerable economic importance.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,50,"Proponents of this initiative argued primarily in terms of the principle of equal treatment, as well as with reference to the negative consequences on the real estate market.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,51,"The Federal Council and parliament recommended rejection, citing attractiveness of location concerns as well as already extant restrictions.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,52,"These arguments convinced the voters, 59.2 per cent of whom rejected the initiative.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,11,53,Nearly all the cantons other than Schaffhausen followed suit; it favoured the initiative by a slim 50.8 per cent.,Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,12,54,"Given the success of the mass immigration initiative passed on 9 February, much attention then focused on the popular initiative ‘Stop over‐population – save our natural resources’, which received the moniker ‘ECOPOP’. Industry and trade organisations were particularly alarmed by the radical demands made, as this initiative called for reining in the growth of the resident population by limiting immigration to 0.2 per cent per year.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,12,55,"At the same time, the initiative also called for investing 150 million francs per year into Swiss development efforts intended to encourage voluntary family planning.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,12,56,"After a quite animated referendum campaign (Sciarini et al. 2015: 10–11), the result at the polls was quite decisive: 74.1 per cent of the voters, along with all the cantons, rejected ECOPOP. Voters wanted to take a clear stance against xenophobia, but they were also concerned about the consequences for the economy should this initiative pass (Sciarini et al. 2015: 32–33).",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,13,57,"The popular initiative ‘Safeguard our Swiss gold (gold initiative)’ called for the Swiss National Bank (SNB) to keep at least 20 per cent of its assets in gold, as well as for it to neither sell its gold holdings nor store its gold reserves abroad.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,13,58,"The initiative's sponsors, from the Swiss People's Party (SVP/UDC), argued that Swiss gold reserves ensured the country's independence and that these reserves therefore needed to be safeguarded inside the country.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,13,59,"The Federal Council and parliament recommended rejecting this initiative, arguing it would unduly limit the SNB's independence.",Switzerland 2014,2014
switzerland_2014,5,National initiatives and referendums,13,60,"Voters overwhelmingly agreed (Sciarini et al. 2015: 41), with 77.3 per cent of them, and all the cantons, rejecting the initiative.",Switzerland 2014,2014
switzerland_2015,1,Introduction,1,1,"Due to the possibility of direct democratic participation and the federal political structure, national elections in Switzerland are considered to be relatively less momentous than in representative and unitary political systems.",Switzerland 2015,2015
switzerland_2015,1,Introduction,1,2,"However, the national elections to both chambers of the national parliament (which take place every four years), as well as the election of the entire Federal Council, were the outstanding political events in 2015. Partly as a result of the elections, only two rounds of popular plebiscites were held, consisting of six proposals – a comparatively small number by Swiss standards.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,1,"In addition to the elections to the bicameral Federal Assembly (National Council and Council of States) and to the national government (Federal Council), further regional parliamentary and government elections were held in four cantons and three half‐cantons.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,2,Election day on 18 October 2015 marked the end of a rather animated election campaign.,Switzerland 2015,2015
switzerland_2015,2,Election report,1,3,"Voter turnout of 49 per cent remained at about the same level as the previous elections in 2011 and 2007. As is traditionally the case in Switzerland, changes in the distribution of seats at the federal elections were moderate by international comparison.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,4,"The Swiss People's Party (SVP/UDC) came out ahead in the elections to the lower house of parliament, the National Council, securing 65 seats (+11) of the overall 200 seats.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,5,The Liberals (FDP/PLR) was able to obtain 33 seats (+3) and thereby end a negative trend that has been observed since the 1980s.,Switzerland 2015,2015
switzerland_2015,2,Election report,1,6,The election losses were somewhat more widely spread.,Switzerland 2015,2015
switzerland_2015,2,Election report,1,7,"Parties sustaining a loss of more than one seat included the Swiss Green Liberals (GLP/PVL), the Swiss Greens (GPS/PES), the Swiss Social Democrats (SPS/PSS) and the Conservative Democrats (BDP/BPD). As can be seen in Table 1, there are some distinct discrepancies between the shift in voting shares and the share of seats.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,8,"This can be attributed to the arrangement of the unequally large constituencies (the cantons and half‐cantons), the more or less successfully established electoral alliances and some fortunate circumstances due to the proportional representation rules.",Switzerland 2015,2015
switzerland_2015,2,Election report,1,9,"Altogether, it can be concluded that as a result of the elections the national conservative and liberal forces of the National Council have been strengthened, while the environmental and social forces have been weakened.",Switzerland 2015,2015
switzerland_2015,2,Election report,2,10,"The elections to the upper house of parliament, the Council of States, proceed according to cantonal electoral regulations.",Switzerland 2015,2015
switzerland_2015,2,Election report,2,11,"As a consequence, an overall share of the votes cannot be assessed and are therefore not presented at a national level (see Table 2). Out of the 46 seats in the Council of States, the FDP/PLR was able to gain two additional seats (13 seats) and the SPS/PSS added one more seat (12 seats), whereas the GLP/PVL lost both of its seats and the GPS/PES had to relinquish one of its two seats.",Switzerland 2015,2015
switzerland_2015,2,Election report,2,12,"As for the left‐right alignment, the Council of States remained quite stable.",Switzerland 2015,2015
switzerland_2015,2,Election report,2,13,"Yet, the environmental position was also weakened in the upper house of the parliament.",Switzerland 2015,2015
switzerland_2015,2,Election report,2,14,"Contrary to the results of the election to the National Council, the national conservative SVP/UDC did not improve in the Council of States as it was unable to increase its small share of merely 11 per cent of seats compared to the 33 per cent of seats held in the National Council.",Switzerland 2015,2015
switzerland_2015,2,Election report,3,15,"In 2015, only two plebiscites were conducted, giving the Swiss voters the opportunity to express their opinions on six different proposals (see Table 3). The first plebiscite of the year was held on 8 March, and contained two popular initiatives on which Swiss electorate and cantons had to decide.",Switzerland 2015,2015
switzerland_2015,2,Election report,3,16,Voter turnout of 42 per cent was below the long‐time average.,Switzerland 2015,2015
switzerland_2015,2,Election report,3,17,The first proposal – the popular initiative ‘Strengthen families!,Switzerland 2015,2015
switzerland_2015,2,Election report,3,18,"Tax free child and education allowances’ – was aimed at providing tax relief for families, which, according to the initiators, should be achieved by granting tax exemptions for child and education allowances.",Switzerland 2015,2015
switzerland_2015,2,Election report,3,19,"This initiative was launched in 2010 by the Christian Democrat People's Party (CVP/PDC) – its first use of the popular initiative since the 1980s (Kurer et al. 2015: 12). The proposal, however, raised opposition from left and right based on expected excessive loss of tax revenue, the objection to pursue family support measures within the scope of tax law, the belief that families were sufficiently supported already and the argument that privileged families would profit disproportionately well from the proposed tax relief.",Switzerland 2015,2015
switzerland_2015,2,Election report,3,20,"Although along with the CVP/PDC, the Federal Democratic Union (EDU/UDF), the Evangelical People's Party (EVP/PEV) and the SVP/UDC supported the proposal, it was rejected by 75 per cent of voters, as well as all of the cantons.",Switzerland 2015,2015
